url,online_order,book_table,rate,votes,rest_type,approx_cost(for two people),listed_in(type),listed_in(city),Afghan,Afghani,African,American,Andhra,Arabian,Asian,Assamese,Australian,Awadhi,BBQ,Bakery,Bar Food,Belgian,Bengali,Beverages,Bihari,Biryani,Bohri,British,Bubble Tea,Burger,Burmese,Cafe,Cantonese,Charcoal Chicken,Chettinad,Chinese,Coffee,Continental,Desserts,Drinks Only,European,Fast Food,Finger Food,French,German,Goan,Greek,Grill,Gujarati,Healthy Food,Hot dogs,Hyderabadi,Ice Cream,Indian,Indonesian,Iranian,Italian,Japanese,Jewish,Juices,Kashmiri,Kebab,Kerala,Konkan,Korean,Lebanese,Lucknowi,Maharashtrian,Malaysian,Mangalorean,Mediterranean,Mexican,Middle Eastern,Mithai,Modern Indian,Momos,Mongolian,Mughlai,Naga,Nepalese,North Eastern,North Indian,Oriya,Paan,Pan Asian,Parsi,Pizza,Portuguese,Rajasthani,Raw Meats,Roast Chicken,Rolls,Russian,Salad,Sandwich,Seafood,Sindhi,Singaporean,South American,South Indian,Spanish,Sri Lankan,Steak,Street Food,Sushi,Tamil,Tea,Tex-Mex,Thai,Tibetan,Turkish,Vegan,Vietnamese,Wraps
https://www.zomato.com/bangalore/sai-super-sandwich-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODY1NTg4IiwiMTg4NDA0MTMiLCIxODg0ODkzOCIsIjE4NzYzMDE4IiwxODkzMDUzMiwiMTg4OTA5NDAiLCIxODg4NjI3OCIsIjE4ODg3MzkwIiwiMTg5MDA0MjYiLCI1ODY5NCIsIjUxODE1IiwiMTg3MjkzOTIiLCIxODk0NjIxNCIsIjE4NzE2MDYxIiwiMTg2MTQ0NzYiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,Yes,No,NEW,0,Quick Bites,200,Delivery,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/right-pizza-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODQwNDEzIiwiMTg4NDg5MzgiLCIxODc2MzAxOCIsIjE4OTMwNTMyIiwxODg5MDk0MCwiMTg4ODYyNzgiLCIxODg4NzM5MCIsIjE4OTAwNDI2IiwiNTg2OTQiLCI1MTgxNSIsIjE4NzI5MzkyIiwiMTg5NDYyMTQiLCIxODcxNjA2MSIsIjE4NjE0NDc2IiwiMTg3OTMwMTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,Yes,No,NEW,0,Quick Bites,300,Delivery,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/the-sip-shop-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTMwNTMyIiwiMTg4OTA5NDAiLCIxODg4NjI3OCIsIjE4ODg3MzkwIiwxODkwMDQyNiwiNTg2OTQiLCI1MTgxNSIsIjE4NzI5MzkyIiwiMTg5NDYyMTQiLCIxODcxNjA2MSIsIjE4NjE0NDc2IiwiMTg3OTMwMTAiLCIxODkyMjkxMyIsIjU2NTkwIiwiNjAyMjQiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,Yes,No,NEW,0,Quick Bites,200,Delivery,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/sri-banashankari-upahara-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTAwNDI2IiwiNTg2OTQiLCI1MTgxNSIsIjE4NzI5MzkyIiwxODk0NjIxNCwiMTg3MTYwNjEiLCIxODYxNDQ3NiIsIjE4NzkzMDEwIiwiMTg5MjI5MTMiLCI1NjU5MCIsIjYwMjI0IiwiMTg2MzgzMzAiLCIxODg3NDI5MiIsIjE4NjM1MTMzIiwiNTQ4MDgiLCIxODUxMTYzNSIsIjE4Njk0OTU0IiwiMTg4ODE3NjYiLCIxODQzOTY3MCIsIjU5MDkwIiwiNTk4NTAiXSwidCI6IkRlbGl2ZXJ5IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,Yes,No,NEW,0,Quick Bites,150,Delivery,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/hyderabad-express-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4OTQ2MjE0IiwiMTg3MTYwNjEiLCIxODYxNDQ3NiIsIjE4NzkzMDEwIiwxODkyMjkxMywiNTY1OTAiLCI2MDIyNCIsIjE4NjM4MzMwIiwiMTg4NzQyOTIiLCIxODYzNTEzMyIsIjU0ODA4IiwiMTg1MTE2MzUiLCIxODY5NDk1NCIsIjE4ODgxNzY2IiwiMTg0Mzk2NzAiLCI1OTA5MCIsIjU5ODUwIl0sInQiOiJEZWxpdmVyeSBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,Yes,No,NEW,0,Quick Bites,300,Delivery,Banashankari,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/biryani-royals-garden-kumaraswamy-layout-bangalore?context=eyJzZSI6eyJlIjpbIjUxNDA3IiwiMTg2NTM1MTYiLCIxODE1NDg5NCIsIjU0MzIzIiwxODkyOTkxNywiNTkyNTEiLCI1NjgwNCIsIjE4ODY3MTIyIiwiNTQzNTIiLCIxODYzMjk3NyIsIjE4OTY0OTU4IiwiMTg0MzU2NTgiLCI1MTQwMiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,Yes,No,NEW,0,Quick Bites,500,Delivery,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/multi-snacky-hub-basavanagudi-bangalore?context=eyJzZSI6eyJlIjpbIjU2ODA0IiwiMTg4NjcxMjIiLCI1NDM1MiIsIjE4NjMyOTc3IiwxODk2NDk1OCwiMTg0MzU2NTgiLCI1MTQwMiJdLCJ0IjoiRGVsaXZlcnkgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,No,No,NEW,0,Quick Bites,200,Delivery,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/gopi-ice-creams-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4NzQxMzQ2IiwiMTg5MzA1MzIiLCIxODU1MTcwNyIsIjE4MzQzNjM5IiwxODk2MjQyOCwiNTI3MzIiLCI2MDkxMiIsIjU3NDM1IiwiNTM2MzQiLCIxODY1NzM2NCIsIjE4NzI4NzkzIiwiMTgzNjU3NTYiLCI1MTc1NCIsIjE4ODkwODcyIiwiNTkyNjYiLCIxODY0ODM3NyIsIjE4Nzc3NDI4IiwiNTAwMTYiLCIxODg1MjY3OSJdLCJ0IjoiRGVzc2VydHMgJiBCYWtlcyBpbiBCYW5hc2hhbmthcmkifX0=,No,No,NEW,0,Dessert Parlor,100,Desserts,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/my-tea-house-1-banashankari-bangalore?context=eyJzZSI6eyJlIjpbMTg5MjQ4NjgsIjU2ODA0IiwiNTIyNzMiLCI1ODY0NCIsIjE4NTY1Njc5IiwiMTg2Njc1NjciLCI1ODY5NCIsIjYwMjI0IiwiNTA1MTYiLCI1OTUyMSIsIjE4NTkzMDQ0Il0sInQiOiJEaW5lLU91dCBSZXN0YXVyYW50cyBpbiBCYW5hc2hhbmthcmkifX0=,Yes,Yes,NEW,0,Casual Dining,500,Dine-out,Banashankari,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/ferment-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjU3MzI1IiwiNTAwMDEiLCIxODIwMjk5NyIsIjE4NjUwODA4IiwxODkzODA1NiwiMTgzMDc4MDYiLCI1OTA5MCIsIjE4NTU5MjExIiwiNTAyNzciLCIxODcxMzgzOSIsIjU2NjMzIiwiNTMyNjAiLCI1MzgwMyIsIjE4MzIzNjM5IiwiMTg1NzQyNzciLCIxODcyMzQ5NCIsIjU5MjQ0IiwiNTE0OTAiLCIxODg2NzEyMiIsIjUwNzI3IiwiMTg2ODg0ODkiLCI1OTQwNSJdLCJ0IjoiRGluZS1PdXQgUmVzdGF1cmFudHMgaW4gQmFuYXNoYW5rYXJpIn19,No,No,NEW,0,"Casual Dining, Bar",1000,Dine-out,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.zomato.com/bangalore/parijatha-paradise-banashankari-bangalore?context=eyJzZSI6eyJlIjpbIjE4ODQ0MjYwIiwiMTgzMzk4NjgiLCIxODYxMjkyMCIsIjE4NjQzNTEyIiwxODk0OTM2MywiMTg2MDM0NzQiLCI1MDc5MSIsIjU0MTc3IiwiMTgzNTkyMDUiLCIxODkyMjkxMyIsIjE4MjQ0MzEyIiwiMTg3ODIyMDkiLCI1NjA5OCIsIjUzNDc4IiwiNTY3MDQiXSwidCI6IkRpbmUtT3V0IFJlc3RhdXJhbnRzIGluIEJhbmFzaGFua2FyaSJ9fQ==,Yes,No,NEW,0,Casual Dining,500,Dine-out,Banashankari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
